file_name,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
Training_2438029.jpg,0.875,0.0,0.41,1.23,1.81,0.47,0.0,1.32,0.76,0.29,0.42,0.19,0.0,0.33,0.0,0.34,0.29,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,fear
Training_2140159.jpg,0.975,0.0,0.85,0.28,0.0,0.0,0.0,0.41,0.73,0.6,1.92,0.1,0.43,0.0,0.06,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_1497603.jpg,0.875,0.0,0.0,0.71,1.58,0.0,0.3,0.0,0.45,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.43,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,fear
Training_3441831.jpg,0.975,1.31,0.0,0.6,0.47,1.15,2.93,1.7,0.93,0.0,0.0,1.0,0.04,1.42,0.0,0.0,0.13,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_2717064.jpg,0.975,1.4,1.57,0.0,1.71,0.0,0.0,0.0,1.6,0.0,0.02,0.02,1.39,0.0,0.0,0.0,0.11,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,fear
Training_135069.jpg,0.875,0.66,0.0,1.39,1.39,0.0,0.0,0.0,0.0,0.83,0.0,0.54,0.51,0.37,0.0,0.0,0.0,0.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_977035.jpg,0.875,1.62,0.28,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_2196654.jpg,0.875,1.57,0.75,1.08,0.0,0.26,0.0,0.0,0.08,0.08,0.82,0.0,0.0,0.62,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_907677.jpg,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear
Training_816791.jpg,0.775,1.03,1.0,0.0,2.27,0.2,0.0,0.0,0.0,0.0,0.0,0.41,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,fear
Training_966854.jpg,0.875,0.0,0.33,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,fear
Training_940105.jpg,0.875,0.72,0.0,0.82,1.37,0.44,0.58,0.0,0.56,0.0,1.58,0.21,2.11,2.0,0.0,0.56,0.68,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,fear
Training_3445460.jpg,0.975,0.33,0.0,0.3,0.9,0.67,1.32,0.86,0.18,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_2726068.jpg,0.575,0.62,0.64,0.52,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,fear
Training_2801033.jpg,0.875,0.0,0.0,0.0,0.33,0.09,0.0,0.0,0.65,0.15,0.35,0.0,0.1,1.38,0.0,0.26,0.24,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,fear
Training_1946827.jpg,0.525,0.0,0.0,0.58,0.0,0.8,0.8,1.93,1.17,1.43,0.36,0.74,0.0,0.0,0.0,0.93,0.16,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,fear
Training_1113080.jpg,0.025,0.43,0.0,0.0,0.26,0.0,2.4,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.56,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,fear
Training_303571.jpg,0.875,0.24,0.0,1.69,0.0,0.0,0.85,0.11,0.0,0.0,0.0,0.63,0.85,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,fear
Training_2302115.jpg,0.925,0.0,0.0,0.21,0.5,0.29,1.29,1.15,0.0,0.12,0.84,0.68,0.0,0.8,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,fear
Training_1044537.jpg,0.875,1.25,0.48,0.29,0.97,0.34,0.0,0.0,0.0,0.47,0.0,0.01,0.0,0.0,0.0,0.0,0.55,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,fear
Training_687294.jpg,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.55,0.32,0.0,0.0,0.0,1.18,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,fear
Training_2548858.jpg,0.875,0.26,0.0,0.04,0.48,2.56,3.48,1.39,1.94,1.12,0.0,0.53,0.0,1.1,0.0,2.12,0.75,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,fear
Training_1859697.jpg,0.925,2.17,2.16,0.04,0.87,0.0,0.59,0.0,0.52,0.03,0.0,0.97,0.0,1.32,0.0,0.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,fear
Training_2439904.jpg,0.875,1.49,1.45,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.36,0.65,0.0,0.0,1.06,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,fear
Training_318555.jpg,0.875,1.65,0.91,2.62,2.14,0.0,0.0,0.0,0.47,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.03,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear
Training_560850.jpg,0.875,0.54,0.0,3.57,0.19,1.52,0.82,1.26,1.79,1.04,1.61,0.84,0.0,0.49,0.0,0.09,1.01,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,fear
Training_3123868.jpg,0.775,0.89,0.9,0.0,1.75,0.0,0.0,0.0,0.0,0.05,0.16,1.4,0.67,0.81,0.0,0.0,0.04,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,fear
Training_1077665.jpg,0.875,0.0,0.0,2.25,0.0,1.68,0.84,1.1,0.29,0.89,1.15,0.0,1.67,0.45,0.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,fear
Training_1650452.jpg,0.875,1.57,2.06,0.0,3.03,0.0,0.64,0.11,0.38,0.46,0.82,1.14,1.01,0.52,0.0,0.0,0.35,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,fear
Training_1184327.jpg,0.975,0.0,0.0,0.0,0.66,0.0,0.04,0.0,0.2,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,fear
Training_536165.jpg,0.925,0.42,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.08,0.0,0.24,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,fear
Training_2526432.jpg,0.875,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.33,0.78,0.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,fear
Training_3412455.jpg,0.975,2.21,0.0,0.52,0.32,0.55,0.63,1.58,2.87,0.0,1.11,0.0,0.43,0.52,0.0,0.58,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,fear
Training_3257346.jpg,0.975,1.21,0.0,0.84,1.55,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.64,0.0,0.13,0.56,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,fear
Training_3341530.jpg,0.875,0.92,0.23,0.69,0.0,0.0,0.0,0.0,0.82,0.0,0.34,0.65,0.16,0.18,0.16,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_387737.jpg,0.875,1.2,1.02,0.0,1.6,0.0,0.0,0.0,0.65,0.0,0.0,0.99,0.0,0.93,0.0,0.09,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,fear
Training_737388.jpg,0.825,1.39,2.39,0.0,3.02,0.04,0.0,0.0,0.0,0.49,1.09,0.0,1.61,1.49,0.19,0.04,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,fear
Training_282505.jpg,0.875,1.33,0.24,0.0,0.72,0.0,0.56,0.0,0.0,0.5,0.6,0.0,1.63,0.44,0.0,0.28,0.81,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_2906949.jpg,0.925,0.29,0.78,0.0,2.48,0.69,0.26,0.0,0.0,0.0,0.0,0.17,0.0,2.42,0.0,0.63,1.09,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fear
Training_630805.jpg,0.675,1.15,1.29,0.0,3.16,0.0,0.07,0.0,0.0,0.0,0.14,1.47,0.28,1.06,0.0,0.27,1.13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,fear
Training_1674504.jpg,0.875,1.37,0.0,0.56,0.98,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,fear
Training_1217122.jpg,0.975,0.84,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.13,0.0,1.74,0.0,0.48,0.0,0.78,0.91,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,fear
Training_308765.jpg,0.925,1.29,1.3,0.11,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,1.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_1139919.jpg,0.875,0.76,0.88,1.65,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,fear
Training_3158195.jpg,0.975,1.89,0.76,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,1.97,0.0,0.32,0.56,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,fear
Training_2684993.jpg,0.875,2.0,2.48,0.0,2.95,0.0,0.51,0.0,0.0,0.0,0.0,1.16,0.19,1.36,0.0,0.02,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,fear
Training_3085916.jpg,0.725,1.97,1.24,0.65,0.48,0.31,0.0,0.0,0.0,0.17,0.93,0.0,1.54,0.97,0.96,0.0,0.64,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,fear
Training_301018.jpg,0.875,0.96,0.75,0.9,0.61,0.09,0.0,0.0,0.24,0.39,1.46,0.0,0.0,0.19,0.0,0.0,0.47,0.47,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,fear
Training_698141.jpg,0.875,1.0,1.47,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.05,0.0,0.0,0.14,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fear
Training_2649658.jpg,0.025,0.0,0.0,0.0,0.54,0.46,0.0,0.0,0.77,0.14,0.0,0.47,0.51,1.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fear
Training_2684473.jpg,0.875,1.29,0.32,1.13,0.64,0.0,1.25,0.62,0.0,0.0,0.69,0.0,0.0,1.14,0.27,0.0,0.0,0.15,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,fear
Training_1576319.jpg,0.875,0.0,0.0,0.44,0.71,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.01,0.36,1.19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear
Training_1420017.jpg,0.875,1.26,0.21,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.92,0.0,3.01,0.0,0.53,0.79,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fear
Training_1483019.jpg,0.875,1.79,0.0,0.72,0.77,2.42,2.47,0.0,1.93,1.91,2.77,0.0,0.0,1.67,0.0,1.67,0.27,0.86,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,fear
Training_1914289.jpg,0.975,0.22,0.0,0.09,1.82,1.09,2.3,1.04,0.85,0.0,0.0,1.15,1.15,0.36,0.08,0.0,1.44,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,fear
Training_484788.jpg,0.875,0.95,0.0,1.42,0.0,0.53,0.26,0.0,0.94,1.38,0.0,0.74,0.0,0.27,0.0,0.87,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_3270983.jpg,0.875,1.93,1.28,0.3,1.07,0.0,0.0,0.0,0.0,0.0,0.28,0.34,1.19,0.0,1.13,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,fear
Training_1243339.jpg,0.875,0.66,0.0,0.58,0.0,1.07,1.21,0.81,0.0,0.09,0.0,1.31,0.0,1.4,0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,fear
Training_1549498.jpg,0.875,1.0,0.0,0.86,1.31,0.29,0.54,0.0,0.45,0.03,1.81,0.17,2.17,2.1,0.02,0.58,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,fear
Training_3489776.jpg,0.975,0.99,0.42,1.14,1.14,0.0,0.82,1.05,0.0,0.0,0.0,0.78,0.35,0.0,0.0,0.0,1.36,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,fear
Training_2068052.jpg,0.875,1.18,1.91,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.13,0.32,0.0,0.78,0.0,0.0,0.0,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_1766985.jpg,0.975,1.42,0.02,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.09,0.0,0.02,0.26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_1440087.jpg,0.875,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.68,0.0,0.0,0.21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_1995343.jpg,0.875,0.38,0.51,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.94,0.79,0.43,2.64,0.21,1.14,2.28,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,fear
Training_1750943.jpg,0.875,0.64,0.0,0.5,1.09,1.49,3.95,1.46,1.23,0.0,0.0,1.39,1.55,0.0,0.74,1.2,1.91,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,fear
Training_713338.jpg,0.875,0.0,0.0,0.18,1.73,0.11,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear
Training_663754.jpg,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.35,1.49,2.61,1.58,0.0,0.22,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,fear
Training_3302095.jpg,0.025,0.3,0.0,0.0,2.26,0.09,0.0,0.0,1.12,0.42,0.0,0.0,0.02,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,fear
Training_311686.jpg,0.875,0.81,0.0,0.59,2.26,0.0,0.26,0.11,0.51,0.29,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,fear
Training_1768213.jpg,0.975,0.18,0.0,0.0,2.06,0.0,0.0,0.0,0.05,0.0,0.0,0.34,0.36,0.54,0.1,0.0,0.0,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,fear
Training_266022.jpg,0.875,1.18,0.0,2.38,0.0,0.72,1.41,0.0,1.29,0.44,1.45,0.54,0.09,1.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,fear
Training_1371947.jpg,0.925,1.8,0.73,0.43,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.81,0.0,0.33,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,fear
Training_3032112.jpg,0.875,0.0,0.0,0.0,0.47,0.0,0.0,0.51,0.0,0.16,0.48,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_2815039.jpg,0.925,0.24,0.0,0.09,0.63,0.0,0.65,0.0,0.0,0.0,0.0,0.52,0.0,1.43,0.0,0.0,0.0,0.17,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,fear
Training_12567.jpg,0.875,3.43,0.34,1.26,2.46,0.0,0.6,0.0,0.85,0.2,1.54,1.79,0.63,0.0,0.71,0.61,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,fear
Training_430147.jpg,0.975,0.35,0.0,0.0,0.0,0.24,0.0,0.0,1.31,2.27,1.47,0.0,0.0,0.17,0.15,0.88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,happy
Training_354659.jpg,0.975,0.97,0.0,0.0,0.0,1.02,0.26,0.0,1.49,1.99,0.59,0.09,0.0,0.63,0.0,1.48,1.21,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,happy
Training_970115.jpg,0.975,0.0,0.0,0.91,0.0,1.79,0.86,0.57,1.59,2.33,1.65,0.0,0.69,0.52,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,happy
Training_666810.jpg,0.875,0.33,0.0,0.0,0.0,1.4,0.41,0.0,0.44,2.52,1.3,0.0,0.0,1.31,0.0,2.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happy
Training_1889764.jpg,0.975,0.0,0.0,0.0,0.0,0.98,0.91,0.0,0.86,1.65,0.97,0.24,0.0,1.95,0.24,1.56,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,happy
Training_158782.jpg,0.975,0.35,0.03,0.0,0.0,0.64,0.0,0.0,0.79,1.49,1.1,0.0,0.0,0.0,0.0,1.07,0.58,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,happy
Training_2051625.jpg,0.975,0.0,0.0,0.0,0.0,0.89,0.13,0.0,0.97,2.12,1.49,0.0,0.0,0.96,0.06,1.33,0.04,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,happy
Training_1870895.jpg,0.975,0.8,0.0,0.0,0.0,0.69,0.73,0.0,1.06,1.32,1.1,0.0,0.0,0.2,0.14,0.49,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,happy
Training_1938153.jpg,0.975,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.33,1.98,1.92,0.0,0.86,0.58,0.17,1.77,0.49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,happy
Training_1206.jpg,0.875,0.0,0.0,0.0,0.0,1.64,0.0,0.35,0.0,1.2,1.23,0.73,0.0,1.48,0.03,0.0,0.0,0.05,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,happy
Training_512121.jpg,0.975,1.09,0.53,0.0,0.37,0.3,0.0,0.0,2.4,1.63,2.59,0.0,0.39,0.39,0.0,0.62,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,happy
Training_1657764.jpg,0.875,0.46,0.0,0.68,0.98,1.37,1.02,0.09,1.97,2.16,2.37,0.0,0.0,1.65,0.0,1.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,happy
